28652,35
26459,2
16486,2
19099,12
16603,5
23099,4
24529,10
25624,2
21500,1
19432,8
26855,13
19506,5
29140,17
24189,37
26373,9
26746,2
25761,6
18316,4
25784,2
27998,2
24857,1
25501,13
14711,3
18854,3
29339,2
16366,5
22633,12
19636,6
27466,1
26843,32
23473,1
26498,5
28511,4
26536,9
20697,9
28781,18
28307,7
25798,2
29497,4
14667,22
7773,2
29371,16
17327,52
25300,23
22617,3
25737,14
26704,1
25408,5
27845,10
26995,3
25094,1
28434,1
23442,13
23892,2
23163,1
23572,7
24238,6
28895,1
23004,58
24626,5
27849,31
26199,7
18017,10
24692,1
20054,2
18520,4
24648,5
27902,6
28387,15
23212,7
30151,5
24812,2
27199,5
26123,5
23339,4
28822,3
27372,11
29767,13
22725,18
27801,24
12972,2
23461,7
28337,2
28144,25
28153,27
26297,4
9268,15
26146,6
17048,1
28137,3
26856,42
20105,15
24016,25
19113,6
21450,10
28416,18
19279,10
27708,2
18271,2
28554,3
24724,3
23781,30
29940,47
19973,2
19753,1
10924,6
25944,10
27630,3
25233,5
26415,5
23142,7
10919,11
21133,14
29707,16
28612,22
22627,8
28906,1
23312,30
18179,1
15792,2
27826,6
29054,44
21413,3
28349,3
22170,27
20045,1
29248,6
22359,7
9062,30
25121,10
17152,8
23156,11
26112,1
27003,9
19761,6
22599,1
28450,14
24506,14
22150,20
26218,5
25869,12
27260,3
20180,14
18327,1
23801,1
17928,5
18866,1
25630,6
28126,1
18214,1
21476,22
25977,6
12791,18
25570,1
8147,1
26566,10
27872,19
29654,35
28875,20
26681,1
28455,9
24155,6
24275,5
28300,9
23452,5
26683,7
19231,1
29430,13
24597,25
22237,5
17455,11
26651,7
19642,22
21543,6
29551,3
28336,1
20337,6
22025,1
29884,3
29546,3
26562,21
27762,2
29672,14
26512,2
26187,10
27594,1
26169,3
12396,6
24490,3
23477,10
22582,23
30370,8
15351,5
28082,13
17960,10
28368,7
14692,1
29121,2
19575,5
27870,15
30277,15
28033,5
21657,11
22612,2
24443,1
25186,24
28412,22
17997,7
21024,25
26427,2
22519,2
23945,12
29385,1
26618,18
28778,14
25372,10
23102,4
28683,3
30118,2
27455,10
16477,32
15232,15
29177,2
12952,5
14111,1
16226,3
29252,10
16511,42
24711,15
17583,25
28274,5
27209,18
27740,46
25191,22
20762,11
24653,14
25276,4
30357,1
29059,6
16082,1
24665,6
28345,20
19709,8
28728,2
17469,1
25482,6
26685,22
26841,4
26529,1
14094,18
21264,5
16183,9
22900,2
24250,10
27428,1
22578,6
28976,18
29310,18
22435,9
22602,7
28257,4
28747,16
27382,13
15667,8
22528,10
13978,10
27509,5
27778,78
15100,3
24119,13
15460,4
28665,14
26957,8
26452,5
27196,1
25198,4
27523,1
29062,6
25579,11
28664,1
25723,5
26307,6
28061,1
26052,5
25177,23
23247,2
18333,22
22348,1
30306,3
17004,19
18198,1
15630,9
26534,8
26055,1
16893,7
26871,3
28109,7
23106,23
7616,4
27267,4
22938,1
22415,5
21705,8
28319,14
23949,5
14997,2
19673,52
26280,29
25573,10
23618,2
23914,2
15938,6
22373,7
19613,1
15769,27
15579,9
20439,34
25156,3
14052,1
27176,5
29741,36
20286,16
26983,7
18749,5
26851,15
20450,44
29552,6
29688,18
29735,18
22751,11
26591,3
27696,2
26885,7
17549,4
26583,15
24485,5
27280,10
22632,7
29530,3
15666,11
28017,14
24160,7
27680,7
26045,10
25404,34
27890,8
27312,38
26300,5
18077,2
25118,5
22638,3
21919,2
25801,6
20023,9
29727,2
9105,28
16343,2
26436,3
26419,5
25833,6
22274,15
21834,1
17239,8
16704,5
25409,10
28136,2
26638,1
27317,1
23580,9
20487,8
27015,8
20089,9
19525,2
27116,7
26281,4
26740,10
28143,3
22622,52
26722,7
26774,15
18084,12
22334,2
24782,9
26432,3
27291,10
28241,1
19759,1
27978,19
22550,3
26348,1
26556,22
29768,10
25597,7
23764,1
29512,26
15609,17
27036,11
26185,2
19915,4
26216,4
23726,29
25149,32
13604,43
27881,3
19684,19
28864,6
29610,5
22805,1
22802,2
21117,16
21632,12
26906,4
22419,9
25217,3
27644,13
29222,14
29753,7
29130,1
12753,7
26930,9
20092,27
21590,37
22086,1
22898,29
27399,2
19986,6
26250,8
27855,1
15417,18
17486,10
27379,6
9055,7
27299,1
21260,68
18530,10
19092,7
16168,3
20094,2
29595,13
29063,8
20284,18
28585,30
28355,13
12590,8
26698,14
27892,2
15704,25
17843,7
15248,8
24213,5
20017,2
27519,2
26265,8
12379,9
12845,2
22249,12
21808,13
23500,2
28002,11
21759,7
27061,3
26604,19
24891,19
25444,1
27838,17
20503,4
26315,2
19984,6
24928,15
17607,2
14710,2
28259,5
27398,6
7248,9
15338,1
23198,1
20972,5
15473,3
20053,17
15089,28
26500,8
26268,14
29186,19
15431,9
15378,12
29048,8
20025,18
28655,1
29088,14
27342,8
26695,7
23739,17
21402,1
28904,19
21995,2
29445,50
21189,12
27546,25
25274,32
23068,27
20397,3
15879,16
26821,3
30008,1
19723,12
24038,1
15865,1
28214,7
5272,21
25363,3
28755,4
24892,10
26629,1
28155,4
14934,3
20781,6
22567,2
29122,13
18064,1
28172,7
21938,22
18293,34
28649,8
27573,4
27032,7
22298,23
26517,5
22553,13
14838,4
15173,4
28495,1
30355,2
27565,3
15281,4
26639,5
14922,4
28267,2
25968,4
27309,6
29624,19
20096,3
27426,24
23085,15
25075,5
28975,1
18857,7
27168,2
27333,1
1851,7
6689,6
27478,2
15336,27
137,6
28212,45
25158,8
19173,3
26049,8
14085,1
27385,29
19727,8
29250,15
18187,7
26408,15
23120,1
27599,29
24290,9
17962,5
26366,7
27932,27
26596,1
26198,2
18884,4
23072,5
23431,4
25844,11
20135,1
26682,25
28710,10
25991,2
15426,5
10734,2
26386,10
23631,1
26838,1
25939,3
28746,1
4208,18
28446,7
22920,2
20466,8
29451,4
22440,2
19641,2
26355,8
28222,10
19736,10
26771,16
13671,2
22205,4
16348,15
29214,11
22385,5
29091,5
18540,7
25025,8
25020,22
26840,6
22669,2
22235,39
24079,17
23342,10
28152,16
26375,7
26738,4
23252,20
14451,2
17778,14
27800,52
27284,13
27050,6
20146,1
27648,13
28701,2
28870,4
14107,23
21542,3
21359,11
29193,1
21852,9
29800,2
21882,2
11914,8
24794,44
30043,2
21290,8
30460,18
8159,16
18032,1
27122,3
24226,2
9875,10
25771,4
29787,1
27076,8
23981,8
26588,4
18604,6
22700,5
19210,2
27787,1
28139,13
14534,8
27252,13
27046,4
19752,1
26057,4
28085,13
24406,7
21876,34
16372,4
25496,14
27545,14
22426,2
18734,9
27735,3
21459,13
28662,1
26101,39
28488,20
28847,21
20679,3
25310,19
18823,25
27502,4
28716,41
29181,2
29197,30
22655,1
27942,5
28699,8
21573,5
25520,1
29423,14
19947,11
29667,16
26785,10
25077,39
28795,18
6958,3
29407,9
30039,32
28435,8
21493,1
24399,9
16373,13
27386,6
20067,11
19044,2
23201,18
26288,29
28677,2
28791,11
23383,5
29761,7
16575,2
20330,25
17065,30
6852,14
16534,5
26844,14
26593,7
29003,21
27627,10
15950,5
24235,1
14973,16
22973,8
23520,15
23928,16
6098,12
21567,10
29500,3
29558,3
28523,19
25764,1
29234,5
26932,5
24657,5
19889,4
14031,1
12208,3
30298,5
23859,17
25245,4
28516,16
23210,8
30080,3
15558,12
26670,9
15237,32
27548,9
8156,18
29453,1
24858,1
25548,4
25914,2
21368,2
27074,6
27876,10
25687,5
27809,4
24264,15
27532,1
28643,14
21943,1
22732,5
26069,3
24081,8
28277,60
21023,5
22610,47
23441,10
19062,5
26040,2
21303,8
26736,1
23604,4
28675,12
24813,5
15880,4
20147,7
28684,2
21028,17
28131,1
20548,1
22858,6
28932,2
29202,4
24967,10
25872,19
29246,4
30507,27
29035,14
27383,10
21009,22
25732,24
22303,2
28273,36
8309,8
21251,15
17605,9
20545,6
22512,9
8750,1
27895,17
20189,1
17772,7
30503,18
22774,5
28304,10
29706,3
16236,11
27683,4
26062,33
26116,4
10380,4
22090,9
26934,6
26928,2
17423,11
26886,19
23397,29
15813,38
29264,16
27976,2
26267,22
27878,5
26782,2
23793,12
24018,9
22695,10
27114,25
22836,3
28506,4
27687,32
24737,7
27171,7
20361,6
30033,2
25781,30
28762,2
26739,2
12843,1
29034,3
27159,1
15114,1
27534,6
28796,5
25431,8
27893,39
28445,12
21816,17
25230,10
20276,10
19385,2
13587,26
23574,14
13153,3
24313,10
28635,3
14687,8
19702,1
20909,1
18850,3
25345,32
27811,5
27449,9
26117,5
24475,15
23961,2
28753,10
28339,1
24468,27
28679,18
28374,1
25369,10
21812,26
29251,2
25136,5
23281,15
25243,3
23454,5
26067,3
27940,16
20207,55
27453,1
13350,12
17592,4
29191,8
24492,5
20944,35
24652,5
24586,18
27664,1
20928,9
19497,16
24534,2
20968,8
26398,2
24349,23
22780,14
25802,4
28551,1
22554,25
26554,5
29195,2
26793,3
29115,7
24454,1
27154,25
7635,3
18748,8
28384,13
26548,10
23807,20
28685,25
26378,17
22917,5
20141,1
23317,17
28841,19
23593,12
24103,10
22644,44
29319,2
25702,3
29326,8
21607,10
29175,9
20458,12
26635,2
27239,2
23334,5
26716,1
23696,12
30157,11
19167,14
29501,15
26558,11
28250,2
18676,7
520,46
20904,9
14918,2
28414,6
27094,15
27806,15
13225,4
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
