c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
c,0
